run,year,world,good,price,stock
1,9,Hebron,core_daten,106.4,26.0
1,9,Hebron,relikte,133.75,26.0
1,9,Hyperion,nahrung,23.17,11.039999999999996
1,9,Hyperion,rohstoffe,27.92,36.902399999999986
1,9,Hyperion,industrieteile,43.74,24.0
1,9,Hyperion,energie,36.82,8.880000000000003
1,9,Hyperion,luxus,89.58,9.887999999999995
1,9,Hyperion,biotech,81.67,24.0
1,9,Hyperion,core_daten,121.87,24.0
1,9,Hyperion,relikte,146.36,30.451199999999993
1,10,Lusus,nahrung,24.71,10.7
1,10,Lusus,rohstoffe,27.59,20.0
1,10,Lusus,industrieteile,44.01,29.2
1,10,Lusus,energie,42.32,10.7
1,10,Lusus,luxus,77.28,63.754399999999976
1,10,Lusus,biotech,78.83,32.0
1,10,Lusus,core_daten,111.84,54.16000000000001
1,10,Lusus,relikte,147.96,32.0
1,10,Tau Ceti,nahrung,19.75,49.720000000000006
1,10,Tau Ceti,rohstoffe,28.97,30.0
1,10,Tau Ceti,industrieteile,45.61,10.3
1,10,Tau Ceti,energie,41.1,10.3
1,10,Tau Ceti,luxus,81.88,30.0
1,10,Tau Ceti,biotech,81.76,46.52999999999999
1,10,Tau Ceti,core_daten,111.95,30.0
1,10,Tau Ceti,relikte,141.91,30.0
1,10,Maui-Covenant,nahrung,21.53,25.40000000000002
1,10,Maui-Covenant,rohstoffe,28.26,22.5
1,10,Maui-Covenant,industrieteile,43.02,26.0
1,10,Maui-Covenant,energie,37.73,9.5
1,10,Maui-Covenant,luxus,78.02,15.55
1,10,Maui-Covenant,biotech,81.76,50.639999999999986
1,10,Maui-Covenant,core_daten,110.21,26.0
1,10,Maui-Covenant,relikte,143.01,26.0
1,10,Marsim,nahrung,23.57,10.5
1,10,Marsim,rohstoffe,35.79,10.5
1,10,Marsim,industrieteile,39.81,82.25000000000001
1,10,Marsim,energie,39.15,43.53000000000002
1,10,Marsim,luxus,77.52,31.0
1,10,Marsim,biotech,84.16,31.0
1,10,Marsim,core_daten,108.41,31.0
1,10,Marsim,relikte,140.66,31.0
1,10,Qom-Riyadh,nahrung,22.77,9.9
1,10,Qom-Riyadh,rohstoffe,28.86,10.0
1,10,Qom-Riyadh,industrieteile,43.18,25.299999999999994
1,10,Qom-Riyadh,energie,39.96,7.5
1,10,Qom-Riyadh,luxus,80.37,39.98999999999998
1,10,Qom-Riyadh,biotech,82.01,28.0
1,10,Qom-Riyadh,core_daten,116.04,75.95999999999998
1,10,Qom-Riyadh,relikte,151.7,28.0
1,10,Bressia,nahrung,20.39,6.960000000000001
1,10,Bressia,rohstoffe,30.5,58.23348479999998
1,10,Bressia,industrieteile,45.3,7.899999999999992
1,10,Bressia,energie,38.46,38.439649599999996
1,10,Bressia,luxus,77.89,25.0
1,10,Bressia,biotech,78.89,25.0
1,10,Bressia,core_daten,119.69,25.0
1,10,Bressia,relikte,158.68,25.0
1,10,Hebron,nahrung,21.23,4.000000000000005
1,10,Hebron,rohstoffe,28.15,20.0
1,10,Hebron,industrieteile,44.92,26.0
1,10,Hebron,energie,42.24,7.999999999999994
1,10,Hebron,luxus,85.56,39.78
1,10,Hebron,biotech,88.5,9.999999999999993
1,10,Hebron,core_daten,103.57,26.0
1,10,Hebron,relikte,157.48,26.0
1,10,Hyperion,nahrung,23.25,9.599999999999996
1,10,Hyperion,rohstoffe,28.56,38.335999999999984
1,10,Hyperion,industrieteile,42.54,24.0
1,10,Hyperion,energie,39.65,7.200000000000003
1,10,Hyperion,luxus,89.83,9.1
1,10,Hyperion,biotech,77.55,24.0
1,10,Hyperion,core_daten,105.39,24.0
1,10,Hyperion,relikte,158.03,31.167999999999992
1,11,Lusus,nahrung,26.07,10.7
1,11,Lusus,rohstoffe,29.83,20.0
1,11,Lusus,industrieteile,44.86,29.2
1,11,Lusus,energie,39.3,10.7
1,11,Lusus,luxus,80.98,67.07839999999997
1,11,Lusus,biotech,76.35,32.0
1,11,Lusus,core_daten,106.68,56.37600000000001
1,11,Lusus,relikte,146.11,32.0
1,11,Tau Ceti,nahrung,19.54,44.33200000000001
1,11,Tau Ceti,rohstoffe,29.23,30.0
1,11,Tau Ceti,industrieteile,51.09,10.3
1,11,Tau Ceti,energie,41.76,10.3
1,11,Tau Ceti,luxus,79.02,30.0
1,11,Tau Ceti,biotech,80.57,48.182999999999986
1,11,Tau Ceti,core_daten,116.44,30.0
1,11,Tau Ceti,relikte,137.58,30.0
1,11,Maui-Covenant,nahrung,20.29,21.240000000000023
1,11,Maui-Covenant,rohstoffe,30.14,22.5
1,11,Maui-Covenant,industrieteile,41.07,20.08999999999999
1,11,Maui-Covenant,energie,38.41,9.5
1,11,Maui-Covenant,luxus,84.81,14.100000000000001
1,11,Maui-Covenant,biotech,75.97,52.00399999999998
1,11,Maui-Covenant,core_daten,113.36,26.0
1,11,Maui-Covenant,relikte,154.71,26.0
1,11,Marsim,nahrung,22.03,10.5
1,11,Marsim,rohstoffe,36.33,10.5
1,11,Marsim,industrieteile,44.26,87.65500000000002
1,11,Marsim,energie,36.15,34.47300000000003
1,11,Marsim,luxus,78.97,31.0
1,11,Marsim,biotech,82.08,31.0
1,11,Marsim,core_daten,105.81,31.0
1,11,Marsim,relikte,143.28,31.0
1,11,Qom-Riyadh,nahrung,22.48,9.9
1,11,Qom-Riyadh,rohstoffe,27.22,10.0
1,11,Qom-Riyadh,industrieteile,41.1,25.299999999999994
1,11,Qom-Riyadh,energie,44.13,9.9
1,11,Qom-Riyadh,luxus,79.96,41.18899999999998
1,11,Qom-Riyadh,biotech,77.32,28.0
1,11,Qom-Riyadh,core_daten,107.95,80.75599999999997
1,11,Qom-Riyadh,relikte,143.82,28.0
1,11,Bressia,nahrung,22.15,4.620000000000001
1,11,Bressia,rohstoffe,28.3,61.543769599999976
1,11,Bressia,industrieteile,49.07,9.3
1,11,Bressia,energie,38.98,39.88789919999999
1,11,Bressia,luxus,76.84,22.726399999999998
1,11,Bressia,biotech,80.21,25.0
1,11,Bressia,core_daten,102.19,25.0
1,11,Bressia,relikte,139.79,25.0
1,11,Hebron,nahrung,26.19,7.800000000000005
1,11,Hebron,rohstoffe,26.19,14.0
1,11,Hebron,industrieteile,42.72,26.0
1,11,Hebron,energie,38.25,6.199999999999994
1,11,Hebron,luxus,82.48,41.158
1,11,Hebron,biotech,84.77,9.5
1,11,Hebron,core_daten,112.06,26.0
1,11,Hebron,relikte,138.9,26.0
1,11,Hyperion,nahrung,23.22,8.159999999999997
1,11,Hyperion,rohstoffe,26.27,39.76959999999998
1,11,Hyperion,industrieteile,43.81,24.0
1,11,Hyperion,energie,41.64,5.520000000000003
1,11,Hyperion,luxus,92.49,9.1
1,11,Hyperion,biotech,81.66,24.0
1,11,Hyperion,core_daten,121.83,24.0
1,11,Hyperion,relikte,132.5,31.88479999999999
1,12,Lusus,nahrung,26.79,10.7
1,12,Lusus,rohstoffe,26.93,14.0
1,12,Lusus,industrieteile,40.1,26.4
1,12,Lusus,energie,42.02,10.7
1,12,Lusus,luxus,77.34,70.40239999999997
1,12,Lusus,biotech,83.75,32.0
1,12,Lusus,core_daten,107.5,58.59200000000001
1,12,Lusus,relikte,143.89,32.0
1,12,Tau Ceti,nahrung,21.34,50.54400000000001
1,12,Tau Ceti,rohstoffe,27.77,30.0
1,12,Tau Ceti,industrieteile,45.84,10.3
1,12,Tau Ceti,energie,38.88,10.3
1,12,Tau Ceti,luxus,75.37,27.726399999999998
1,12,Tau Ceti,biotech,77.98,48.23599999999998
1,12,Tau Ceti,core_daten,114.83,30.0
1,12,Tau Ceti,relikte,145.47,30.0
1,12,Maui-Covenant,nahrung,20.76,15.080000000000025
1,12,Maui-Covenant,rohstoffe,27.84,22.5
1,12,Maui-Covenant,industrieteile,44.13,20.08999999999999
1,12,Maui-Covenant,energie,41.34,9.5
1,12,Maui-Covenant,luxus,87.29,12.650000000000002
1,12,Maui-Covenant,biotech,80.54,54.467999999999975
1,12,Maui-Covenant,core_daten,107.17,26.0
1,12,Maui-Covenant,relikte,137.61,26.0
1,12,Marsim,nahrung,21.46,6.9
1,12,Marsim,rohstoffe,36.82,10.5
1,12,Marsim,industrieteile,44.5,93.06000000000002
1,12,Marsim,energie,37.71,27.816000000000027
1,12,Marsim,luxus,81.31,31.0
1,12,Marsim,biotech,80.34,31.0
1,12,Marsim,core_daten,116.47,31.0
1,12,Marsim,relikte,141.37,31.0
1,12,Qom-Riyadh,nahrung,22.92,9.9
1,12,Qom-Riyadh,rohstoffe,27.34,10.0
1,12,Qom-Riyadh,industrieteile,43.89,25.299999999999994
1,12,Qom-Riyadh,energie,39.1,9.9
1,12,Qom-Riyadh,luxus,78.87,42.38799999999998
1,12,Qom-Riyadh,biotech,81.14,28.0
1,12,Qom-Riyadh,core_daten,109.29,85.55199999999996
1,12,Qom-Riyadh,relikte,149.63,28.0
1,12,Bressia,nahrung,24.02,2.2800000000000007
1,12,Bressia,rohstoffe,29.05,64.85405439999998
1,12,Bressia,industrieteile,44.23,7.590000000000001
1,12,Bressia,energie,38.3,41.33614879999999
1,12,Bressia,luxus,77.59,22.726399999999998
1,12,Bressia,biotech,79.89,25.0
1,12,Bressia,core_daten,112.1,25.0
1,12,Bressia,relikte,154.08,25.0
1,12,Hebron,nahrung,20.46,5.600000000000005
1,12,Hebron,rohstoffe,27.01,14.0
1,12,Hebron,industrieteile,39.17,26.0
1,12,Hebron,energie,42.57,4.399999999999994
1,12,Hebron,luxus,76.39,42.536
1,12,Hebron,biotech,87.72,9.5
1,12,Hebron,core_daten,122.65,26.0
1,12,Hebron,relikte,132.72,26.0
1,12,Hyperion,nahrung,22.8,6.719999999999996
1,12,Hyperion,rohstoffe,29.42,41.20319999999998
1,12,Hyperion,industrieteile,46.28,24.0
1,12,Hyperion,energie,40.39,3.840000000000003
1,12,Hyperion,luxus,89.61,9.1
1,12,Hyperion,biotech,83.4,24.0
1,12,Hyperion,core_daten,119.56,24.0
1,12,Hyperion,relikte,157.19,32.60159999999999
1,13,Lusus,nahrung,24.14,10.7
1,13,Lusus,rohstoffe,29.49,14.0
1,13,Lusus,industrieteile,42.56,26.4
1,13,Lusus,energie,42.97,10.7
1,13,Lusus,luxus,81.06,73.72639999999997
1,13,Lusus,biotech,85.88,32.0
1,13,Lusus,core_daten,116.52,60.808000000000014
1,13,Lusus,relikte,138.02,32.0
1,13,Tau Ceti,nahrung,20.76,36.756000000000014
1,13,Tau Ceti,rohstoffe,26.66,24.0
1,13,Tau Ceti,industrieteile,50.89,10.3
1,13,Tau Ceti,energie,40.06,10.3
1,13,Tau Ceti,luxus,80.75,27.726399999999998
1,13,Tau Ceti,biotech,77.57,49.88899999999998
1,13,Tau Ceti,core_daten,108.83,30.0
1,13,Tau Ceti,relikte,151.72,30.0
1,13,Maui-Covenant,nahrung,20.79,12.420000000000025
1,13,Maui-Covenant,rohstoffe,29.56,22.5
1,13,Maui-Covenant,industrieteile,43.42,20.08999999999999
1,13,Maui-Covenant,energie,39.68,9.5
1,13,Maui-Covenant,luxus,81.4,11.650000000000002
1,13,Maui-Covenant,biotech,77.58,56.931999999999974
1,13,Maui-Covenant,core_daten,111.49,26.0
1,13,Maui-Covenant,relikte,148.25,26.0
1,13,Marsim,nahrung,24.26,10.5
1,13,Marsim,rohstoffe,37.42,10.5
1,13,Marsim,industrieteile,40.56,98.46500000000002
1,13,Marsim,energie,37.12,15.159000000000026
1,13,Marsim,luxus,74.73,31.0
1,13,Marsim,biotech,77.12,29.4
1,13,Marsim,core_daten,114.39,31.0
1,13,Marsim,relikte,139.51,31.0
1,13,Qom-Riyadh,nahrung,21.83,9.9
1,13,Qom-Riyadh,rohstoffe,30.67,10.0
1,13,Qom-Riyadh,industrieteile,45.36,25.299999999999994
1,13,Qom-Riyadh,energie,38.98,9.9
1,13,Qom-Riyadh,luxus,74.75,43.586999999999975
1,13,Qom-Riyadh,biotech,81.3,28.0
1,13,Qom-Riyadh,core_daten,117.4,90.34799999999996
1,13,Qom-Riyadh,relikte,140.3,28.0
1,13,Bressia,nahrung,32.21,9.3
1,13,Bressia,rohstoffe,29.82,68.16433919999999
1,13,Bressia,industrieteile,49.89,9.3
1,13,Bressia,energie,39.4,42.784398399999986
1,13,Bressia,luxus,75.91,22.726399999999998
1,13,Bressia,biotech,78.37,25.0
1,13,Bressia,core_daten,107.84,25.0
1,13,Bressia,relikte,138.72,25.0
1,13,Hebron,nahrung,22.09,3.400000000000005
1,13,Hebron,rohstoffe,28.36,14.0
1,13,Hebron,industrieteile,40.18,19.78
1,13,Hebron,energie,41.75,2.5999999999999943
1,13,Hebron,luxus,75.14,43.914
1,13,Hebron,biotech,97.68,9.5
1,13,Hebron,core_daten,106.07,26.0
1,13,Hebron,relikte,133.31,26.0
1,13,Hyperion,nahrung,20.97,5.279999999999996
1,13,Hyperion,rohstoffe,27.0,42.63679999999998
1,13,Hyperion,industrieteile,43.01,24.0
1,13,Hyperion,energie,45.88,8.160000000000004
1,13,Hyperion,luxus,78.73,7.532
1,13,Hyperion,biotech,81.33,24.0
1,13,Hyperion,core_daten,102.9,24.0
1,13,Hyperion,relikte,130.95,33.31839999999999
1,14,Lusus,nahrung,24.54,10.7
1,14,Lusus,rohstoffe,28.5,14.0
1,14,Lusus,industrieteile,42.06,26.4
1,14,Lusus,energie,43.51,9.402000000000026
1,14,Lusus,luxus,75.48,77.05039999999997
1,14,Lusus,biotech,76.87,32.0
1,14,Lusus,core_daten,113.42,63.024000000000015
1,14,Lusus,relikte,150.91,32.0
1,14,Tau Ceti,nahrung,19.97,27.768000000000015
1,14,Tau Ceti,rohstoffe,26.96,18.0
1,14,Tau Ceti,industrieteile,48.31,10.3
1,14,Tau Ceti,energie,39.4,7.500000000000001
1,14,Tau Ceti,luxus,79.85,27.726399999999998
1,14,Tau Ceti,biotech,84.03,51.54199999999998
1,14,Tau Ceti,core_daten,115.01,30.0
1,14,Tau Ceti,relikte,135.85,30.0
1,14,Maui-Covenant,nahrung,21.29,14.260000000000025
1,14,Maui-Covenant,rohstoffe,29.29,22.5
1,14,Maui-Covenant,industrieteile,42.07,20.08999999999999
1,14,Maui-Covenant,energie,37.27,8.0
1,14,Maui-Covenant,luxus,81.25,10.650000000000002
1,14,Maui-Covenant,biotech,76.35,57.79599999999997
1,14,Maui-Covenant,core_daten,120.04,26.0
1,14,Maui-Covenant,relikte,136.87,26.0
1,14,Marsim,nahrung,23.35,10.5
1,14,Marsim,rohstoffe,39.18,10.5
1,14,Marsim,industrieteile,44.1,103.87000000000002
1,14,Marsim,energie,39.18,10.5
1,14,Marsim,luxus,77.79,31.0
1,14,Marsim,biotech,80.31,29.4
1,14,Marsim,core_daten,114.34,31.0
1,14,Marsim,relikte,137.09,31.0
1,14,Qom-Riyadh,nahrung,20.73,7.5
1,14,Qom-Riyadh,rohstoffe,28.85,10.0
1,14,Qom-Riyadh,industrieteile,42.68,25.299999999999994
1,14,Qom-Riyadh,energie,40.21,7.5
1,14,Qom-Riyadh,luxus,81.39,44.78599999999997
1,14,Qom-Riyadh,biotech,83.42,28.0
1,14,Qom-Riyadh,core_daten,106.83,95.14399999999995
1,14,Qom-Riyadh,relikte,145.86,28.0
1,14,Bressia,nahrung,22.77,6.960000000000001
1,14,Bressia,rohstoffe,27.77,71.46010879999999
1,14,Bressia,industrieteile,44.43,7.590000000000001
1,14,Bressia,energie,40.89,41.52629759999998
1,14,Bressia,luxus,81.58,22.726399999999998
1,14,Bressia,biotech,80.55,25.0
1,14,Bressia,core_daten,103.15,25.0
1,14,Bressia,relikte,152.46,25.0
1,14,Hebron,nahrung,27.5,7.200000000000005
1,14,Hebron,rohstoffe,28.22,14.0
1,14,Hebron,industrieteile,38.94,16.98
1,14,Hebron,energie,53.37,9.5
1,14,Hebron,luxus,82.96,45.292
1,14,Hebron,biotech,93.11,9.5
1,14,Hebron,core_daten,110.45,26.0
1,14,Hebron,relikte,142.81,26.0
1,14,Hyperion,nahrung,24.31,3.8399999999999954
1,14,Hyperion,rohstoffe,28.02,44.07039999999998
1,14,Hyperion,industrieteile,39.98,24.0
1,14,Hyperion,energie,37.33,6.480000000000004
1,14,Hyperion,luxus,80.13,5.964
1,14,Hyperion,biotech,83.12,24.0
1,14,Hyperion,core_daten,110.0,24.0
1,14,Hyperion,relikte,152.25,34.03519999999999
1,15,Lusus,nahrung,24.25,4.299999999999999
1,15,Lusus,rohstoffe,29.82,14.0
1,15,Lusus,industrieteile,42.19,26.4
1,15,Lusus,energie,42.68,6.202000000000026
1,15,Lusus,luxus,82.4,80.37439999999997
1,15,Lusus,biotech,84.04,32.0
1,15,Lusus,core_daten,107.26,65.24000000000001
1,15,Lusus,relikte,142.01,32.0
1,15,Tau Ceti,nahrung,19.9,34.38000000000002
1,15,Tau Ceti,rohstoffe,27.39,18.0
1,15,Tau Ceti,industrieteile,45.56,7.500000000000001
1,15,Tau Ceti,energie,42.37,4.700000000000001
1,15,Tau Ceti,luxus,81.37,27.726399999999998
1,15,Tau Ceti,biotech,84.19,53.19499999999998
1,15,Tau Ceti,core_daten,117.03,30.0
1,15,Tau Ceti,relikte,141.33,30.0
1,15,Maui-Covenant,nahrung,21.8,16.500000000000025
1,15,Maui-Covenant,rohstoffe,26.86,22.5
1,15,Maui-Covenant,industrieteile,45.16,20.08999999999999
1,15,Maui-Covenant,energie,39.15,6.5
1,15,Maui-Covenant,luxus,84.59,9.650000000000002
1,15,Maui-Covenant,biotech,82.49,60.25999999999997
1,15,Maui-Covenant,core_daten,106.84,26.0
1,15,Maui-Covenant,relikte,149.42,26.0
1,15,Marsim,nahrung,23.22,6.9
1,15,Marsim,rohstoffe,39.07,10.5
1,15,Marsim,industrieteile,43.15,109.27500000000002
1,15,Marsim,energie,39.51,13.743
1,15,Marsim,luxus,79.92,31.0
1,15,Marsim,biotech,82.85,29.4
1,15,Marsim,core_daten,108.21,31.0
1,15,Marsim,relikte,144.42,31.0
1,15,Qom-Riyadh,nahrung,22.78,5.1
1,15,Qom-Riyadh,rohstoffe,27.17,10.0
1,15,Qom-Riyadh,industrieteile,45.17,25.299999999999994
1,15,Qom-Riyadh,energie,40.21,5.1
1,15,Qom-Riyadh,luxus,76.99,45.98499999999997
1,15,Qom-Riyadh,biotech,78.04,26.4
1,15,Qom-Riyadh,core_daten,118.49,99.93999999999994
1,15,Qom-Riyadh,relikte,151.09,28.0
1,15,Bressia,nahrung,21.37,4.620000000000001
1,15,Bressia,rohstoffe,30.4,74.75587839999999
1,15,Bressia,industrieteile,50.65,5.880000000000001
1,15,Bressia,energie,38.63,42.96819679999998
1,15,Bressia,luxus,81.58,22.726399999999998
1,15,Bressia,biotech,79.08,25.0
1,15,Bressia,core_daten,110.49,25.0
1,15,Bressia,relikte,144.36,25.0
1,15,Hebron,nahrung,24.01,5.000000000000004
1,15,Hebron,rohstoffe,30.23,14.0
1,15,Hebron,industrieteile,44.24,16.98
1,15,Hebron,energie,38.53,7.7
1,15,Hebron,luxus,74.62,41.966
1,15,Hebron,biotech,88.67,9.5
1,15,Hebron,core_daten,109.95,26.0
1,15,Hebron,relikte,145.57,26.0
1,15,Hyperion,nahrung,21.7,2.399999999999995
1,15,Hyperion,rohstoffe,25.67,39.50399999999998
1,15,Hyperion,industrieteile,46.79,24.0
1,15,Hyperion,energie,40.95,4.800000000000004
1,15,Hyperion,luxus,88.73,9.1
1,15,Hyperion,biotech,83.76,24.0
1,15,Hyperion,core_daten,119.85,24.0
1,15,Hyperion,relikte,153.95,34.75199999999999
1,16,Lusus,nahrung,45.07,10.7
1,16,Lusus,rohstoffe,27.1,14.0
1,16,Lusus,industrieteile,41.98,26.4
1,16,Lusus,energie,45.55,5.8880000000000265
1,16,Lusus,luxus,81.14,83.69839999999996
1,16,Lusus,biotech,81.6,32.0
1,16,Lusus,core_daten,114.19,67.456
1,16,Lusus,relikte,136.31,32.0
1,16,Tau Ceti,nahrung,19.81,34.99200000000002
1,16,Tau Ceti,rohstoffe,30.14,18.0
1,16,Tau Ceti,industrieteile,49.94,10.3
1,16,Tau Ceti,energie,50.0,10.3
1,16,Tau Ceti,luxus,74.58,27.726399999999998
1,16,Tau Ceti,biotech,83.75,54.84799999999998
1,16,Tau Ceti,core_daten,118.33,30.0
1,16,Tau Ceti,relikte,147.85,30.0
1,16,Maui-Covenant,nahrung,21.64,14.040000000000024
1,16,Maui-Covenant,rohstoffe,26.79,16.5
1,16,Maui-Covenant,industrieteile,40.52,14.48999999999999
1,16,Maui-Covenant,energie,41.43,5.0
1,16,Maui-Covenant,luxus,86.1,9.5
1,16,Maui-Covenant,biotech,77.0,62.72399999999997
1,16,Maui-Covenant,core_daten,107.5,26.0
1,16,Maui-Covenant,relikte,152.65,26.0
1,16,Marsim,nahrung,23.66,3.3000000000000007
1,16,Marsim,rohstoffe,38.69,10.5
1,16,Marsim,industrieteile,43.98,114.68000000000002
1,16,Marsim,energie,38.58,10.5
1,16,Marsim,luxus,80.93,31.0
1,16,Marsim,biotech,78.73,29.4
1,16,Marsim,core_daten,117.39,31.0
1,16,Marsim,relikte,146.97,31.0
1,16,Qom-Riyadh,nahrung,23.05,2.6999999999999997
1,16,Qom-Riyadh,rohstoffe,28.21,10.0
1,16,Qom-Riyadh,industrieteile,43.39,25.299999999999994
1,16,Qom-Riyadh,energie,47.56,9.9
1,16,Qom-Riyadh,luxus,77.95,47.18399999999997
1,16,Qom-Riyadh,biotech,79.2,26.4
1,16,Qom-Riyadh,core_daten,118.38,104.73599999999993
1,16,Qom-Riyadh,relikte,144.85,28.0
1,16,Bressia,nahrung,24.57,2.2800000000000007
1,16,Bressia,rohstoffe,28.94,78.05164799999999
1,16,Bressia,industrieteile,46.78,4.170000000000001
1,16,Bressia,energie,36.47,32.41009599999998
1,16,Bressia,luxus,74.47,21.8764
1,16,Bressia,biotech,80.32,25.0
1,16,Bressia,core_daten,115.83,25.0
1,16,Bressia,relikte,139.4,25.0
1,16,Hebron,nahrung,22.77,2.8000000000000043
1,16,Hebron,rohstoffe,28.02,14.0
1,16,Hebron,industrieteile,45.42,16.98
1,16,Hebron,energie,38.89,5.9
1,16,Hebron,luxus,82.48,43.344
1,16,Hebron,biotech,82.74,7.9
1,16,Hebron,core_daten,120.58,26.0
1,16,Hebron,relikte,158.48,26.0
1,16,Hyperion,nahrung,24.68,0.9599999999999949
1,16,Hyperion,rohstoffe,28.51,40.937599999999975
1,16,Hyperion,industrieteile,44.35,24.0
1,16,Hyperion,energie,46.13,3.120000000000004
1,16,Hyperion,luxus,81.21,7.532
1,16,Hyperion,biotech,82.46,24.0
1,16,Hyperion,core_daten,120.67,24.0
1,16,Hyperion,relikte,151.16,35.46879999999999
1,17,Lusus,nahrung,24.99,10.299999999999999
1,17,Lusus,rohstoffe,27.39,14.0
1,17,Lusus,industrieteile,41.82,25.56
1,17,Lusus,energie,44.61,10.7
1,17,Lusus,luxus,75.4,87.00511999999996
1,17,Lusus,biotech,82.76,32.0
1,17,Lusus,core_daten,118.48,69.66048
1,17,Lusus,relikte,141.05,32.0
1,17,Tau Ceti,nahrung,20.83,13.10400000000002
1,17,Tau Ceti,rohstoffe,27.9,18.0
1,17,Tau Ceti,industrieteile,51.11,10.3
1,17,Tau Ceti,energie,43.04,10.3
1,17,Tau Ceti,luxus,83.13,27.726399999999998
1,17,Tau Ceti,biotech,85.22,56.500999999999976
1,17,Tau Ceti,core_daten,115.99,30.0
1,17,Tau Ceti,relikte,149.6,30.0
1,17,Maui-Covenant,nahrung,20.16,9.5
1,17,Maui-Covenant,rohstoffe,27.86,16.5
1,17,Maui-Covenant,industrieteile,43.82,14.48999999999999
1,17,Maui-Covenant,energie,41.6,4.731000000000028
1,17,Maui-Covenant,luxus,82.97,9.5
1,17,Maui-Covenant,biotech,76.34,65.18799999999997
1,17,Maui-Covenant,core_daten,112.65,26.0
1,17,Maui-Covenant,relikte,147.56,26.0
1,17,Marsim,nahrung,34.11,10.5
1,17,Marsim,rohstoffe,35.08,10.5
1,17,Marsim,industrieteile,42.74,120.08500000000002
1,17,Marsim,energie,36.84,10.5
1,17,Marsim,luxus,78.94,31.0
1,17,Marsim,biotech,82.01,29.4
1,17,Marsim,core_daten,111.34,31.0
1,17,Marsim,relikte,141.23,31.0
1,17,Qom-Riyadh,nahrung,28.14,6.3
1,17,Qom-Riyadh,rohstoffe,28.37,10.0
1,17,Qom-Riyadh,industrieteile,44.57,25.299999999999994
1,17,Qom-Riyadh,energie,38.91,7.5
1,17,Qom-Riyadh,luxus,73.5,43.091399999999965
1,17,Qom-Riyadh,biotech,84.93,26.4
1,17,Qom-Riyadh,core_daten,114.69,109.53199999999993
1,17,Qom-Riyadh,relikte,144.31,28.0
1,17,Bressia,nahrung,29.29,6.0
1,17,Bressia,rohstoffe,26.38,81.34741759999999
1,17,Bressia,industrieteile,54.39,9.3
1,17,Bressia,energie,35.79,13.651995199999984
1,17,Bressia,luxus,83.81,21.8764
1,17,Bressia,biotech,89.18,25.0
1,17,Bressia,core_daten,103.26,25.0
1,17,Bressia,relikte,154.57,25.0
1,17,Hebron,nahrung,29.52,7.3800000000000265
1,17,Hebron,rohstoffe,29.22,14.0
1,17,Hebron,industrieteile,43.65,16.98
1,17,Hebron,energie,42.81,9.5
1,17,Hebron,luxus,78.69,44.722
1,17,Hebron,biotech,92.68,9.5
1,17,Hebron,core_daten,105.56,26.0
1,17,Hebron,relikte,131.51,26.0
1,17,Hyperion,nahrung,26.5,0.0
1,17,Hyperion,rohstoffe,25.8,36.37119999999997
1,17,Hyperion,industrieteile,40.21,15.2
1,17,Hyperion,energie,43.72,7.440000000000004
1,17,Hyperion,luxus,94.96,9.1
1,17,Hyperion,biotech,75.68,20.8
1,17,Hyperion,core_daten,115.38,24.0
1,17,Hyperion,relikte,148.86,36.18559999999999
1,18,Lusus,nahrung,25.86,7.316000000000017
1,18,Lusus,rohstoffe,29.22,14.0
1,18,Lusus,industrieteile,43.57,25.56
1,18,Lusus,energie,41.06,7.92896
1,18,Lusus,luxus,79.22,90.31183999999996
1,18,Lusus,biotech,81.65,32.0
1,18,Lusus,core_daten,105.66,71.86496000000001
1,18,Lusus,relikte,147.16,32.0
1,18,Tau Ceti,nahrung,22.19,10.3
1,18,Tau Ceti,rohstoffe,29.42,18.0
1,18,Tau Ceti,industrieteile,48.09,10.3
1,18,Tau Ceti,energie,41.3,10.3
1,18,Tau Ceti,luxus,77.55,27.726399999999998
1,18,Tau Ceti,biotech,80.44,58.153999999999975
1,18,Tau Ceti,core_daten,118.58,30.0
1,18,Tau Ceti,relikte,137.23,30.0
1,18,Maui-Covenant,nahrung,21.39,9.5
1,18,Maui-Covenant,rohstoffe,27.44,16.5
1,18,Maui-Covenant,industrieteile,45.87,14.48999999999999
1,18,Maui-Covenant,energie,41.06,3.2310000000000283
1,18,Maui-Covenant,luxus,86.53,9.5
1,18,Maui-Covenant,biotech,77.11,66.05199999999998
1,18,Maui-Covenant,core_daten,118.47,26.0
1,18,Maui-Covenant,relikte,153.38,26.0
1,18,Marsim,nahrung,23.96,6.9
1,18,Marsim,rohstoffe,36.08,10.5
1,18,Marsim,industrieteile,39.94,120.95660000000004
1,18,Marsim,energie,38.44,10.5
1,18,Marsim,luxus,80.51,31.0
1,18,Marsim,biotech,83.59,29.4
1,18,Marsim,core_daten,118.61,31.0
1,18,Marsim,relikte,153.67,31.0
1,18,Qom-Riyadh,nahrung,22.45,3.9
1,18,Qom-Riyadh,rohstoffe,30.45,10.0
1,18,Qom-Riyadh,industrieteile,44.93,25.299999999999994
1,18,Qom-Riyadh,energie,39.83,5.1
1,18,Qom-Riyadh,luxus,78.5,44.29039999999996
1,18,Qom-Riyadh,biotech,78.32,26.4
1,18,Qom-Riyadh,core_daten,117.5,114.32799999999992
1,18,Qom-Riyadh,relikte,151.58,28.0
