scenario,run,seed,year,world,good,price,stock
baseline,1,7,8,Lusus,core_daten,111.64,49.72800000000001
baseline,1,7,8,Lusus,relikte,143.84,32.0
baseline,1,7,8,Tau Ceti,nahrung,21.07,66.59600000000002
baseline,1,7,8,Tau Ceti,rohstoffe,29.64,26.5
baseline,1,7,8,Tau Ceti,industrieteile,48.77,10.3
baseline,1,7,8,Tau Ceti,energie,42.59,7.800000000000001
baseline,1,7,8,Tau Ceti,luxus,77.73,30.0
baseline,1,7,8,Tau Ceti,biotech,76.79,43.22399999999999
baseline,1,7,8,Tau Ceti,core_daten,110.59,30.0
baseline,1,7,8,Tau Ceti,relikte,142.51,30.0
baseline,1,7,8,Maui-Covenant,nahrung,21.62,31.920000000000016
baseline,1,7,8,Maui-Covenant,rohstoffe,28.5,26.0
baseline,1,7,8,Maui-Covenant,industrieteile,43.62,26.0
baseline,1,7,8,Maui-Covenant,energie,36.96,9.5
baseline,1,7,8,Maui-Covenant,luxus,77.34,16.650000000000002
baseline,1,7,8,Maui-Covenant,biotech,85.64,45.71199999999999
baseline,1,7,8,Maui-Covenant,core_daten,110.13,26.0
baseline,1,7,8,Maui-Covenant,relikte,149.57,26.0
baseline,1,7,8,Marsim,nahrung,21.19,8.199999999999996
baseline,1,7,8,Marsim,rohstoffe,33.57,10.5
baseline,1,7,8,Marsim,industrieteile,44.59,71.54
baseline,1,7,8,Marsim,energie,38.08,55.84400000000002
baseline,1,7,8,Marsim,luxus,81.57,31.0
baseline,1,7,8,Marsim,biotech,76.64,31.0
baseline,1,7,8,Marsim,core_daten,106.34,31.0
baseline,1,7,8,Marsim,relikte,147.03,31.0
baseline,1,7,8,Qom-Riyadh,nahrung,22.42,8.800000000000006
baseline,1,7,8,Qom-Riyadh,rohstoffe,27.04,28.0
baseline,1,7,8,Qom-Riyadh,industrieteile,40.71,28.0
baseline,1,7,8,Qom-Riyadh,energie,41.89,9.9
baseline,1,7,8,Qom-Riyadh,luxus,76.41,37.591999999999985
baseline,1,7,8,Qom-Riyadh,biotech,84.96,28.0
baseline,1,7,8,Qom-Riyadh,core_daten,116.18,66.368
baseline,1,7,8,Qom-Riyadh,relikte,148.68,28.0
baseline,1,7,8,Bressia,nahrung,23.2,6.280000000000001
baseline,1,7,8,Bressia,rohstoffe,26.88,39.598399999999984
baseline,1,7,8,Bressia,industrieteile,48.09,11.319999999999993
baseline,1,7,8,Bressia,energie,38.22,36.636799999999994
baseline,1,7,8,Bressia,luxus,75.17,25.0
baseline,1,7,8,Bressia,biotech,79.07,25.0
baseline,1,7,8,Bressia,core_daten,115.34,25.0
baseline,1,7,8,Bressia,relikte,156.92,25.0
baseline,1,7,8,Hebron,nahrung,21.67,8.400000000000006
baseline,1,7,8,Hebron,rohstoffe,27.34,14.0
baseline,1,7,8,Hebron,industrieteile,46.57,26.0
baseline,1,7,8,Hebron,energie,38.98,11.599999999999994
baseline,1,7,8,Hebron,luxus,79.94,37.024
baseline,1,7,8,Hebron,biotech,88.76,13.199999999999992
baseline,1,7,8,Hebron,core_daten,107.13,26.0
baseline,1,7,8,Hebron,relikte,141.9,26.0
baseline,1,7,8,Hyperion,nahrung,20.09,12.479999999999995
baseline,1,7,8,Hyperion,rohstoffe,27.89,35.43519999999999
baseline,1,7,8,Hyperion,industrieteile,43.92,24.0
baseline,1,7,8,Hyperion,energie,37.55,10.560000000000002
baseline,1,7,8,Hyperion,luxus,81.19,9.339199999999995
baseline,1,7,8,Hyperion,biotech,79.96,24.0
baseline,1,7,8,Hyperion,core_daten,119.27,24.0
baseline,1,7,8,Hyperion,relikte,138.48,29.717599999999994
baseline,1,7,9,Lusus,nahrung,24.59,6.0
baseline,1,7,9,Lusus,rohstoffe,28.5,32.0
baseline,1,7,9,Lusus,industrieteile,42.63,32.0
baseline,1,7,9,Lusus,energie,39.73,7.499999999999999
baseline,1,7,9,Lusus,luxus,73.24,61.91599999999998
baseline,1,7,9,Lusus,biotech,76.98,32.0
baseline,1,7,9,Lusus,core_daten,105.3,51.94400000000001
baseline,1,7,9,Lusus,relikte,139.0,32.0
baseline,1,7,9,Tau Ceti,nahrung,19.85,73.20800000000001
baseline,1,7,9,Tau Ceti,rohstoffe,29.98,26.5
baseline,1,7,9,Tau Ceti,industrieteile,44.39,10.3
baseline,1,7,9,Tau Ceti,energie,40.71,10.3
baseline,1,7,9,Tau Ceti,luxus,80.32,30.0
baseline,1,7,9,Tau Ceti,biotech,78.12,44.87699999999999
baseline,1,7,9,Tau Ceti,core_daten,111.38,30.0
baseline,1,7,9,Tau Ceti,relikte,145.35,30.0
baseline,1,7,9,Maui-Covenant,nahrung,21.2,28.160000000000018
baseline,1,7,9,Maui-Covenant,rohstoffe,29.04,24.5
baseline,1,7,9,Maui-Covenant,industrieteile,42.29,26.0
baseline,1,7,9,Maui-Covenant,energie,40.02,8.7
baseline,1,7,9,Maui-Covenant,luxus,81.48,15.650000000000002
baseline,1,7,9,Maui-Covenant,biotech,76.68,48.17599999999999
baseline,1,7,9,Maui-Covenant,core_daten,114.64,26.0
baseline,1,7,9,Maui-Covenant,relikte,154.66,26.0
baseline,1,7,9,Marsim,nahrung,24.15,4.599999999999996
baseline,1,7,9,Marsim,rohstoffe,32.43,10.5
baseline,1,7,9,Marsim,industrieteile,42.64,76.94500000000001
baseline,1,7,9,Marsim,energie,36.76,53.087000000000025
baseline,1,7,9,Marsim,luxus,78.07,31.0
baseline,1,7,9,Marsim,biotech,85.9,31.0
baseline,1,7,9,Marsim,core_daten,106.55,31.0
baseline,1,7,9,Marsim,relikte,147.8,31.0
baseline,1,7,9,Qom-Riyadh,nahrung,21.33,6.400000000000006
baseline,1,7,9,Qom-Riyadh,rohstoffe,30.28,28.0
baseline,1,7,9,Qom-Riyadh,industrieteile,41.47,25.2
baseline,1,7,9,Qom-Riyadh,energie,41.44,7.5
baseline,1,7,9,Qom-Riyadh,luxus,74.73,38.79099999999998
baseline,1,7,9,Qom-Riyadh,biotech,85.8,28.0
baseline,1,7,9,Qom-Riyadh,core_daten,118.0,71.16399999999999
baseline,1,7,9,Qom-Riyadh,relikte,153.46,28.0
baseline,1,7,9,Bressia,nahrung,21.94,3.940000000000001
baseline,1,7,9,Bressia,rohstoffe,25.95,42.92319999999998
baseline,1,7,9,Bressia,industrieteile,46.86,9.609999999999992
baseline,1,7,9,Bressia,energie,38.71,38.09139999999999
baseline,1,7,9,Bressia,luxus,81.8,23.671199999999995
baseline,1,7,9,Bressia,biotech,88.4,25.0
baseline,1,7,9,Bressia,core_daten,123.1,25.0
baseline,1,7,9,Bressia,relikte,139.89,25.0
baseline,1,7,9,Hebron,nahrung,24.03,6.2000000000000055
baseline,1,7,9,Hebron,rohstoffe,31.08,9.5
baseline,1,7,9,Hebron,industrieteile,39.35,26.0
baseline,1,7,9,Hebron,energie,39.51,9.799999999999994
baseline,1,7,9,Hebron,luxus,73.55,38.402
baseline,1,7,9,Hebron,biotech,94.44,11.599999999999993
baseline,1,7,9,Hebron,core_daten,120.22,26.0
baseline,1,7,9,Hebron,relikte,137.16,26.0
baseline,1,7,9,Hyperion,nahrung,19.99,11.039999999999996
baseline,1,7,9,Hyperion,rohstoffe,30.67,36.835199999999986
baseline,1,7,9,Hyperion,industrieteile,40.27,24.0
baseline,1,7,9,Hyperion,energie,38.72,8.880000000000003
baseline,1,7,9,Hyperion,luxus,85.74,9.1
baseline,1,7,9,Hyperion,biotech,80.0,24.0
baseline,1,7,9,Hyperion,core_daten,120.57,24.0
baseline,1,7,9,Hyperion,relikte,156.71,30.417599999999993
baseline,1,7,10,Lusus,nahrung,24.33,6.0
baseline,1,7,10,Lusus,rohstoffe,26.98,32.0
baseline,1,7,10,Lusus,industrieteile,42.54,29.2
baseline,1,7,10,Lusus,energie,38.1,10.299999999999999
baseline,1,7,10,Lusus,luxus,78.89,63.65255999999998
baseline,1,7,10,Lusus,biotech,83.8,32.0
baseline,1,7,10,Lusus,core_daten,116.78,54.14704000000001
baseline,1,7,10,Lusus,relikte,146.21,32.0
baseline,1,7,10,Tau Ceti,nahrung,20.19,79.82000000000001
baseline,1,7,10,Tau Ceti,rohstoffe,28.25,26.5
baseline,1,7,10,Tau Ceti,industrieteile,46.89,10.3
baseline,1,7,10,Tau Ceti,energie,39.98,7.500000000000001
baseline,1,7,10,Tau Ceti,luxus,81.26,30.0
baseline,1,7,10,Tau Ceti,biotech,76.6,46.52999999999999
baseline,1,7,10,Tau Ceti,core_daten,110.44,30.0
baseline,1,7,10,Tau Ceti,relikte,137.51,30.0
baseline,1,7,10,Maui-Covenant,nahrung,21.36,24.40000000000002
baseline,1,7,10,Maui-Covenant,rohstoffe,29.78,18.5
baseline,1,7,10,Maui-Covenant,industrieteile,45.31,26.0
baseline,1,7,10,Maui-Covenant,energie,40.33,7.199999999999999
baseline,1,7,10,Maui-Covenant,luxus,86.4,14.650000000000002
baseline,1,7,10,Maui-Covenant,biotech,81.34,50.639999999999986
baseline,1,7,10,Maui-Covenant,core_daten,113.95,26.0
baseline,1,7,10,Maui-Covenant,relikte,139.11,26.0
baseline,1,7,10,Marsim,nahrung,29.61,0.9999999999999964
baseline,1,7,10,Marsim,rohstoffe,34.34,10.5
baseline,1,7,10,Marsim,industrieteile,40.97,82.35000000000001
baseline,1,7,10,Marsim,energie,35.77,50.33000000000003
baseline,1,7,10,Marsim,luxus,83.12,31.0
baseline,1,7,10,Marsim,biotech,84.38,31.0
baseline,1,7,10,Marsim,core_daten,112.45,31.0
baseline,1,7,10,Marsim,relikte,154.03,31.0
baseline,1,7,10,Qom-Riyadh,nahrung,23.18,4.000000000000005
baseline,1,7,10,Qom-Riyadh,rohstoffe,27.03,28.0
baseline,1,7,10,Qom-Riyadh,industrieteile,41.82,25.2
baseline,1,7,10,Qom-Riyadh,energie,39.88,5.1
baseline,1,7,10,Qom-Riyadh,luxus,82.8,39.98999999999998
baseline,1,7,10,Qom-Riyadh,biotech,85.8,28.0
baseline,1,7,10,Qom-Riyadh,core_daten,115.39,75.95999999999998
baseline,1,7,10,Qom-Riyadh,relikte,143.78,28.0
baseline,1,7,10,Bressia,nahrung,25.74,1.6000000000000005
baseline,1,7,10,Bressia,rohstoffe,27.68,46.247999999999976
baseline,1,7,10,Bressia,industrieteile,44.58,7.899999999999992
baseline,1,7,10,Bressia,energie,36.89,39.54599999999999
baseline,1,7,10,Bressia,luxus,79.67,23.671199999999995
baseline,1,7,10,Bressia,biotech,76.67,25.0
baseline,1,7,10,Bressia,core_daten,123.33,25.0
baseline,1,7,10,Bressia,relikte,149.25,25.0
baseline,1,7,10,Hebron,nahrung,24.82,4.000000000000005
baseline,1,7,10,Hebron,rohstoffe,26.83,9.5
baseline,1,7,10,Hebron,industrieteile,43.53,26.0
baseline,1,7,10,Hebron,energie,41.36,7.999999999999994
baseline,1,7,10,Hebron,luxus,80.09,39.78
baseline,1,7,10,Hebron,biotech,80.73,9.999999999999993
baseline,1,7,10,Hebron,core_daten,114.59,26.0
baseline,1,7,10,Hebron,relikte,146.07,26.0
baseline,1,7,10,Hyperion,nahrung,23.0,9.599999999999996
baseline,1,7,10,Hyperion,rohstoffe,28.13,38.235199999999985
baseline,1,7,10,Hyperion,industrieteile,43.24,24.0
baseline,1,7,10,Hyperion,energie,38.69,7.200000000000003
baseline,1,7,10,Hyperion,luxus,83.51,9.1
baseline,1,7,10,Hyperion,biotech,84.87,24.0
baseline,1,7,10,Hyperion,core_daten,107.67,24.0
baseline,1,7,10,Hyperion,relikte,137.42,31.117599999999992
baseline,1,7,11,Lusus,nahrung,27.89,6.0
baseline,1,7,11,Lusus,rohstoffe,28.65,32.0
baseline,1,7,11,Lusus,industrieteile,45.57,29.2
baseline,1,7,11,Lusus,energie,46.58,10.7
baseline,1,7,11,Lusus,luxus,91.04,66.94289999999998
baseline,1,7,11,Lusus,biotech,75.73,32.0
baseline,1,7,11,Lusus,core_daten,89.24,56.34060000000001
baseline,1,7,11,Lusus,relikte,164.82,32.0
baseline,1,7,11,Tau Ceti,nahrung,24.27,86.432
baseline,1,7,11,Tau Ceti,rohstoffe,23.82,26.5
baseline,1,7,11,Tau Ceti,industrieteile,41.91,10.3
baseline,1,7,11,Tau Ceti,energie,37.96,4.700000000000001
baseline,1,7,11,Tau Ceti,luxus,85.82,30.0
baseline,1,7,11,Tau Ceti,biotech,96.46,48.182999999999986
baseline,1,7,11,Tau Ceti,core_daten,98.57,30.0
baseline,1,7,11,Tau Ceti,relikte,135.86,30.0
baseline,1,7,11,Maui-Covenant,nahrung,23.88,20.640000000000022
baseline,1,7,11,Maui-Covenant,rohstoffe,28.07,18.5
baseline,1,7,11,Maui-Covenant,industrieteile,37.51,26.0
baseline,1,7,11,Maui-Covenant,energie,40.04,5.699999999999999
baseline,1,7,11,Maui-Covenant,luxus,65.4,13.650000000000002
baseline,1,7,11,Maui-Covenant,biotech,91.03,53.103999999999985
baseline,1,7,11,Maui-Covenant,core_daten,106.71,26.0
baseline,1,7,11,Maui-Covenant,relikte,135.96,26.0
baseline,1,7,11,Marsim,nahrung,39.86,0.0
baseline,1,7,11,Marsim,rohstoffe,31.94,10.5
baseline,1,7,11,Marsim,industrieteile,51.06,87.75500000000001
baseline,1,7,11,Marsim,energie,32.45,49.97300000000003
baseline,1,7,11,Marsim,luxus,79.16,31.0
baseline,1,7,11,Marsim,biotech,96.32,29.89999999999999
baseline,1,7,11,Marsim,core_daten,123.32,31.0
baseline,1,7,11,Marsim,relikte,151.79,31.0
baseline,1,7,11,Qom-Riyadh,nahrung,26.55,1.6000000000000054
baseline,1,7,11,Qom-Riyadh,rohstoffe,25.54,28.0
baseline,1,7,11,Qom-Riyadh,industrieteile,40.67,25.2
baseline,1,7,11,Qom-Riyadh,energie,36.97,2.6999999999999997
baseline,1,7,11,Qom-Riyadh,luxus,64.61,41.18899999999998
baseline,1,7,11,Qom-Riyadh,biotech,95.82,28.0
baseline,1,7,11,Qom-Riyadh,core_daten,117.83,80.75599999999997
baseline,1,7,11,Qom-Riyadh,relikte,155.79,28.0
baseline,1,7,11,Bressia,nahrung,33.57,0.0
baseline,1,7,11,Bressia,rohstoffe,21.45,49.57279999999997
baseline,1,7,11,Bressia,industrieteile,40.16,9.3
baseline,1,7,11,Bressia,energie,35.08,41.00059999999999
baseline,1,7,11,Bressia,luxus,101.34,23.671199999999995
baseline,1,7,11,Bressia,biotech,105.92,25.0
baseline,1,7,11,Bressia,core_daten,147.69,25.0
baseline,1,7,11,Bressia,relikte,187.47,25.0
baseline,1,7,11,Hebron,nahrung,23.98,1.8000000000000052
baseline,1,7,11,Hebron,rohstoffe,22.85,9.5
baseline,1,7,11,Hebron,industrieteile,54.39,20.089999999999993
baseline,1,7,11,Hebron,energie,29.67,6.199999999999994
baseline,1,7,11,Hebron,luxus,93.09,41.158
baseline,1,7,11,Hebron,biotech,72.01,9.5
baseline,1,7,11,Hebron,core_daten,122.83,26.0
baseline,1,7,11,Hebron,relikte,165.5,26.0
baseline,1,7,11,Hyperion,nahrung,25.85,8.159999999999997
baseline,1,7,11,Hyperion,rohstoffe,22.15,33.63519999999998
baseline,1,7,11,Hyperion,industrieteile,47.23,24.0
baseline,1,7,11,Hyperion,energie,49.2,5.520000000000003
baseline,1,7,11,Hyperion,luxus,100.98,7.532
baseline,1,7,11,Hyperion,biotech,77.46,24.0
baseline,1,7,11,Hyperion,core_daten,147.9,24.0
baseline,1,7,11,Hyperion,relikte,168.33,31.81759999999999
baseline,1,7,12,Lusus,nahrung,20.89,6.0
baseline,1,7,12,Lusus,rohstoffe,29.67,26.0
baseline,1,7,12,Lusus,industrieteile,46.87,29.2
baseline,1,7,12,Lusus,energie,35.64,7.499999999999999
baseline,1,7,12,Lusus,luxus,72.35,70.21901999999999
baseline,1,7,12,Lusus,biotech,88.21,32.0
baseline,1,7,12,Lusus,core_daten,111.92,58.52468000000001
baseline,1,7,12,Lusus,relikte,132.59,32.0
baseline,1,7,12,Tau Ceti,nahrung,20.45,93.044
baseline,1,7,12,Tau Ceti,rohstoffe,27.6,26.5
baseline,1,7,12,Tau Ceti,industrieteile,56.48,10.3
baseline,1,7,12,Tau Ceti,energie,52.19,1.9000000000000012
baseline,1,7,12,Tau Ceti,luxus,68.27,30.0
baseline,1,7,12,Tau Ceti,biotech,76.48,49.835999999999984
baseline,1,7,12,Tau Ceti,core_daten,119.5,30.0
baseline,1,7,12,Tau Ceti,relikte,116.09,30.0
baseline,1,7,12,Maui-Covenant,nahrung,16.95,16.880000000000024
baseline,1,7,12,Maui-Covenant,rohstoffe,31.4,18.5
baseline,1,7,12,Maui-Covenant,industrieteile,51.63,26.0
baseline,1,7,12,Maui-Covenant,energie,46.7,4.199999999999999
baseline,1,7,12,Maui-Covenant,luxus,68.31,12.650000000000002
baseline,1,7,12,Maui-Covenant,biotech,80.61,53.96799999999998
baseline,1,7,12,Maui-Covenant,core_daten,124.89,26.0
baseline,1,7,12,Maui-Covenant,relikte,123.95,26.0
baseline,1,7,12,Marsim,nahrung,31.9,0.0
baseline,1,7,12,Marsim,rohstoffe,31.38,10.5
baseline,1,7,12,Marsim,industrieteile,35.82,93.12970000000001
baseline,1,7,12,Marsim,energie,31.07,47.19782000000003
baseline,1,7,12,Marsim,luxus,83.91,31.0
baseline,1,7,12,Marsim,biotech,76.24,29.89999999999999
baseline,1,7,12,Marsim,core_daten,125.64,31.0
baseline,1,7,12,Marsim,relikte,148.18,31.0
baseline,1,7,12,Qom-Riyadh,nahrung,37.69,0.0
baseline,1,7,12,Qom-Riyadh,rohstoffe,25.91,28.0
baseline,1,7,12,Qom-Riyadh,industrieteile,39.96,25.2
baseline,1,7,12,Qom-Riyadh,energie,36.99,6.3
baseline,1,7,12,Qom-Riyadh,luxus,63.86,42.38799999999998
baseline,1,7,12,Qom-Riyadh,biotech,74.54,28.0
baseline,1,7,12,Qom-Riyadh,core_daten,105.09,85.55199999999996
baseline,1,7,12,Qom-Riyadh,relikte,144.84,28.0
baseline,1,7,12,Bressia,nahrung,28.65,0.0
baseline,1,7,12,Bressia,rohstoffe,36.92,52.88177919999997
baseline,1,7,12,Bressia,industrieteile,56.43,9.3
baseline,1,7,12,Bressia,energie,33.77,42.44827839999999
baseline,1,7,12,Bressia,luxus,64.52,20.535199999999996
baseline,1,7,12,Bressia,biotech,81.44,25.0
baseline,1,7,12,Bressia,core_daten,85.96,25.0
baseline,1,7,12,Bressia,relikte,117.64,25.0
baseline,1,7,12,Hebron,nahrung,35.69,0.0
baseline,1,7,12,Hebron,rohstoffe,22.18,9.5
baseline,1,7,12,Hebron,industrieteile,55.77,15.579999999999991
baseline,1,7,12,Hebron,energie,30.98,4.399999999999994
baseline,1,7,12,Hebron,luxus,102.76,42.536
baseline,1,7,12,Hebron,biotech,83.44,9.5
baseline,1,7,12,Hebron,core_daten,116.64,26.0
baseline,1,7,12,Hebron,relikte,136.94,26.0
baseline,1,7,12,Hyperion,nahrung,22.78,6.719999999999996
baseline,1,7,12,Hyperion,rohstoffe,26.62,35.03519999999998
baseline,1,7,12,Hyperion,industrieteile,32.34,24.0
baseline,1,7,12,Hyperion,energie,30.13,3.840000000000003
baseline,1,7,12,Hyperion,luxus,101.0,9.1
baseline,1,7,12,Hyperion,biotech,80.62,24.0
baseline,1,7,12,Hyperion,core_daten,131.68,24.0
baseline,1,7,12,Hyperion,relikte,105.05,32.517599999999995
baseline,1,7,13,Lusus,nahrung,25.08,6.0
baseline,1,7,13,Lusus,rohstoffe,27.8,20.0
baseline,1,7,13,Lusus,industrieteile,43.07,26.4
baseline,1,7,13,Lusus,energie,44.1,4.299999999999999
baseline,1,7,13,Lusus,luxus,79.86,73.48091999999998
baseline,1,7,13,Lusus,biotech,85.63,32.0
baseline,1,7,13,Lusus,core_daten,117.93,60.69928000000001
baseline,1,7,13,Lusus,relikte,136.54,32.0
baseline,1,7,13,Tau Ceti,nahrung,19.5,99.65599999999999
baseline,1,7,13,Tau Ceti,rohstoffe,26.88,26.5
baseline,1,7,13,Tau Ceti,industrieteile,49.05,10.3
baseline,1,7,13,Tau Ceti,energie,42.93,6.0
baseline,1,7,13,Tau Ceti,luxus,79.93,30.0
baseline,1,7,13,Tau Ceti,biotech,80.02,51.48899999999998
baseline,1,7,13,Tau Ceti,core_daten,109.93,30.0
baseline,1,7,13,Tau Ceti,relikte,146.87,30.0
baseline,1,7,13,Maui-Covenant,nahrung,22.17,13.120000000000026
baseline,1,7,13,Maui-Covenant,rohstoffe,29.81,18.5
baseline,1,7,13,Maui-Covenant,industrieteile,43.35,26.0
baseline,1,7,13,Maui-Covenant,energie,42.08,2.6999999999999993
baseline,1,7,13,Maui-Covenant,luxus,87.28,11.650000000000002
baseline,1,7,13,Maui-Covenant,biotech,83.48,56.43199999999998
baseline,1,7,13,Maui-Covenant,core_daten,112.38,26.0
baseline,1,7,13,Maui-Covenant,relikte,139.26,26.0
baseline,1,7,13,Marsim,nahrung,38.38,0.0
baseline,1,7,13,Marsim,rohstoffe,30.92,10.5
baseline,1,7,13,Marsim,industrieteile,44.86,98.4711
baseline,1,7,13,Marsim,energie,35.76,50.402660000000026
baseline,1,7,13,Marsim,luxus,81.75,31.0
baseline,1,7,13,Marsim,biotech,81.39,29.89999999999999
baseline,1,7,13,Marsim,core_daten,116.6,31.0
baseline,1,7,13,Marsim,relikte,144.04,31.0
baseline,1,7,13,Qom-Riyadh,nahrung,31.23,0.0
baseline,1,7,13,Qom-Riyadh,rohstoffe,29.4,28.0
baseline,1,7,13,Qom-Riyadh,industrieteile,41.86,25.2
baseline,1,7,13,Qom-Riyadh,energie,42.03,3.9
baseline,1,7,13,Qom-Riyadh,luxus,79.66,43.58152199999998
baseline,1,7,13,Qom-Riyadh,biotech,83.28,28.0
baseline,1,7,13,Qom-Riyadh,core_daten,116.12,90.32608799999997
baseline,1,7,13,Qom-Riyadh,relikte,147.08,28.0
baseline,1,7,13,Bressia,nahrung,34.24,0.0
baseline,1,7,13,Bressia,rohstoffe,29.58,56.17186559999997
baseline,1,7,13,Bressia,industrieteile,42.15,7.590000000000001
baseline,1,7,13,Bressia,energie,34.91,37.88769119999999
baseline,1,7,13,Bressia,luxus,84.22,20.535199999999996
baseline,1,7,13,Bressia,biotech,83.17,25.0
baseline,1,7,13,Bressia,core_daten,123.2,25.0
baseline,1,7,13,Bressia,relikte,138.5,25.0
baseline,1,7,13,Hebron,nahrung,30.82,0.0
baseline,1,7,13,Hebron,rohstoffe,28.21,9.5
baseline,1,7,13,Hebron,industrieteile,45.31,15.579999999999991
baseline,1,7,13,Hebron,energie,41.74,2.5999999999999943
baseline,1,7,13,Hebron,luxus,77.72,42.339838
baseline,1,7,13,Hebron,biotech,93.87,7.9
baseline,1,7,13,Hebron,core_daten,108.95,26.0
baseline,1,7,13,Hebron,relikte,138.99,26.0
baseline,1,7,13,Hyperion,nahrung,20.57,5.279999999999996
baseline,1,7,13,Hyperion,rohstoffe,30.71,36.43519999999998
baseline,1,7,13,Hyperion,industrieteile,44.96,24.0
baseline,1,7,13,Hyperion,energie,47.02,2.160000000000003
baseline,1,7,13,Hyperion,luxus,80.69,9.1
baseline,1,7,13,Hyperion,biotech,76.24,24.0
baseline,1,7,13,Hyperion,core_daten,121.41,24.0
baseline,1,7,13,Hyperion,relikte,158.42,33.2176
baseline,1,7,14,Lusus,nahrung,22.98,6.0
baseline,1,7,14,Lusus,rohstoffe,26.92,20.0
baseline,1,7,14,Lusus,industrieteile,43.06,26.4
baseline,1,7,14,Lusus,energie,57.24,1.0999999999999988
baseline,1,7,14,Lusus,luxus,77.73,76.72859999999999
baseline,1,7,14,Lusus,biotech,86.23,32.0
baseline,1,7,14,Lusus,core_daten,117.86,62.86440000000001
baseline,1,7,14,Lusus,relikte,136.75,32.0
baseline,1,7,14,Tau Ceti,nahrung,21.0,106.09776000000002
baseline,1,7,14,Tau Ceti,rohstoffe,28.18,20.5
baseline,1,7,14,Tau Ceti,industrieteile,44.56,10.080000000000002
baseline,1,7,14,Tau Ceti,energie,47.74,3.2
baseline,1,7,14,Tau Ceti,luxus,76.29,30.0
baseline,1,7,14,Tau Ceti,biotech,81.82,53.134439999999984
baseline,1,7,14,Tau Ceti,core_daten,114.66,30.0
baseline,1,7,14,Tau Ceti,relikte,153.48,30.0
baseline,1,7,14,Maui-Covenant,nahrung,21.49,9.5
baseline,1,7,14,Maui-Covenant,rohstoffe,28.19,18.5
baseline,1,7,14,Maui-Covenant,industrieteile,42.62,20.0
baseline,1,7,14,Maui-Covenant,energie,45.06,1.1999999999999993
baseline,1,7,14,Maui-Covenant,luxus,87.9,10.650000000000002
baseline,1,7,14,Maui-Covenant,biotech,86.19,58.89599999999998
baseline,1,7,14,Maui-Covenant,core_daten,108.8,26.0
baseline,1,7,14,Maui-Covenant,relikte,136.87,26.0
baseline,1,7,14,Marsim,nahrung,35.08,0.0
baseline,1,7,14,Marsim,rohstoffe,31.9,10.5
baseline,1,7,14,Marsim,industrieteile,44.58,103.7792
baseline,1,7,14,Marsim,energie,39.29,53.587520000000026
baseline,1,7,14,Marsim,luxus,82.1,31.0
baseline,1,7,14,Marsim,biotech,76.9,29.89999999999999
baseline,1,7,14,Marsim,core_daten,116.72,31.0
baseline,1,7,14,Marsim,relikte,148.81,31.0
baseline,1,7,14,Qom-Riyadh,nahrung,32.77,0.0
baseline,1,7,14,Qom-Riyadh,rohstoffe,30.24,28.0
baseline,1,7,14,Qom-Riyadh,industrieteile,40.34,25.2
baseline,1,7,14,Qom-Riyadh,energie,46.83,1.5
baseline,1,7,14,Qom-Riyadh,luxus,81.0,43.359230435555496
baseline,1,7,14,Qom-Riyadh,biotech,86.45,24.8
baseline,1,7,14,Qom-Riyadh,core_daten,114.31,95.07403999999997
baseline,1,7,14,Qom-Riyadh,relikte,141.48,28.0
baseline,1,7,14,Bressia,nahrung,32.53,0.0
baseline,1,7,14,Bressia,rohstoffe,29.74,59.443059199999965
baseline,1,7,14,Bressia,industrieteile,42.31,9.3
baseline,1,7,14,Bressia,energie,36.18,33.31883839999999
baseline,1,7,14,Bressia,luxus,75.47,20.535199999999996
baseline,1,7,14,Bressia,biotech,75.94,25.0
baseline,1,7,14,Bressia,core_daten,112.47,25.0
baseline,1,7,14,Bressia,relikte,136.34,25.0
baseline,1,7,14,Hebron,nahrung,29.91,0.0
baseline,1,7,14,Hebron,rohstoffe,26.92,9.5
baseline,1,7,14,Hebron,industrieteile,44.54,15.579999999999991
baseline,1,7,14,Hebron,energie,46.02,0.7999999999999943
baseline,1,7,14,Hebron,luxus,81.71,43.70411
baseline,1,7,14,Hebron,biotech,83.84,9.5
baseline,1,7,14,Hebron,core_daten,102.77,26.0
baseline,1,7,14,Hebron,relikte,157.41,26.0
baseline,1,7,14,Hyperion,nahrung,22.41,3.8399999999999954
baseline,1,7,14,Hyperion,rohstoffe,32.83,37.541871999999984
baseline,1,7,14,Hyperion,industrieteile,49.1,24.0
baseline,1,7,14,Hyperion,energie,46.66,6.480000000000002
baseline,1,7,14,Hyperion,luxus,81.43,8.941279564444484
baseline,1,7,14,Hyperion,biotech,87.72,24.0
baseline,1,7,14,Hyperion,core_daten,110.13,24.0
baseline,1,7,14,Hyperion,relikte,162.01,33.770936
baseline,1,7,15,Lusus,nahrung,24.26,6.0
baseline,1,7,15,Lusus,rohstoffe,27.73,20.0
baseline,1,7,15,Lusus,industrieteile,41.2,23.38
baseline,1,7,15,Lusus,energie,43.04,6.0
baseline,1,7,15,Lusus,luxus,80.21,79.96205999999998
baseline,1,7,15,Lusus,biotech,84.81,32.0
baseline,1,7,15,Lusus,core_daten,113.15,65.02004000000001
baseline,1,7,15,Lusus,relikte,139.31,32.0
baseline,1,7,15,Tau Ceti,nahrung,19.59,106.67952000000002
